Shuffle seed: 42

Original order:
ID: 1, User: 1, Conv: 459, Movie: Central Intelligence (2016)
ID: 399, User: 32, Conv: 2209, Movie: The Martian  (2015)
ID: 400, User: 32, Conv: 2258, Movie: The Wolf of Wall Street  (2013)
ID: 401, User: 32, Conv: 2258, Movie: The Italian Job  (2003)
ID: 402, User: 32, Conv: 2258, Movie: Ocean's 11 (1960)
ID: 403, User: 32, Conv: 2258, Movie: Chinatown  (1974)
ID: 404, User: 32, Conv: 2262, Movie: The Bone Collector (1999)
ID: 405, User: 32, Conv: 2262, Movie: The Cave  (2005)
ID: 406, User: 32, Conv: 2268, Movie: Saw  (2004)
ID: 407, User: 32, Conv: 2268, Movie: It  (2017)
ID: 408, User: 32, Conv: 2268, Movie: The Blair Witch Project (1999)
ID: 409, User: 32, Conv: 2268, Movie: Paranormal Activity (2007)
ID: 410, User: 32, Conv: 2268, Movie: Jeepers Creepers  (2001)
ID: 411, User: 32, Conv: 2286, Movie: Jumanji  (2017)
ID: 412, User: 32, Conv: 2286, Movie: Jumanji (1995)
ID: 413, User: 32, Conv: 2352, Movie: The Parent Trap  (1998)
ID: 414, User: 32, Conv: 2352, Movie: Homeward Bound  (1923)
ID: 415, User: 32, Conv: 2352, Movie: The Outsiders  (1983)
ID: 416, User: 32, Conv: 2352, Movie: Air Bud (1997)
ID: 417, User: 32, Conv: 2373, Movie: Boys on the Side (1995)
ID: 418, User: 32, Conv: 2373, Movie: The Outsiders  (1983)
ID: 419, User: 32, Conv: 2373, Movie: Misery  (1990)
ID: 420, User: 32, Conv: 2373, Movie: Sommersby (1993)
ID: 421, User: 32, Conv: 2472, Movie: Wish Upon (2017)
ID: 422, User: 32, Conv: 2472, Movie: When a Stranger Calls  (2006)
ID: 423, User: 32, Conv: 2472, Movie: Scary Movie (2000)
ID: 424, User: 32, Conv: 2472, Movie: The Final Girls (2015)
ID: 425, User: 32, Conv: 2510, Movie: Planet of the Apes  (2001)
ID: 426, User: 32, Conv: 2510, Movie: The Signal  (2014)
ID: 427, User: 32, Conv: 2510, Movie: Alien: Covenant (2017)
ID: 428, User: 32, Conv: 2510, Movie: Prometheus  (2012)
ID: 429, User: 32, Conv: 2510, Movie: Alien  (1979)
ID: 430, User: 32, Conv: 2510, Movie: Interstellar  (2014)
ID: 431, User: 32, Conv: 2749, Movie: Jurassic World (2015)
ID: 432, User: 32, Conv: 2749, Movie: Journey to the Center of the Earth  (2008)
ID: 433, User: 32, Conv: 2749, Movie: The Good Dinosaur (2015)
ID: 434, User: 32, Conv: 2751, Movie: Rocky (1976)
ID: 435, User: 32, Conv: 2751, Movie: The Matrix (1999)
ID: 436, User: 32, Conv: 3621, Movie: Jurassic World (2015)
ID: 437, User: 32, Conv: 3621, Movie: King Kong  (2005)
ID: 438, User: 32, Conv: 3621, Movie: Jaws  (1975)
ID: 439, User: 32, Conv: 3621, Movie: Jaws 2 (1978)
ID: 440, User: 32, Conv: 3646, Movie: The Last Airbender (2010)
ID: 441, User: 32, Conv: 3646, Movie: Gone with the Wind  (1939)
ID: 442, User: 32, Conv: 3646, Movie: Big Fish (2003)
ID: 443, User: 32, Conv: 3650, Movie: The Angriest Man in Brooklyn (2014)
ID: 444, User: 32, Conv: 3650, Movie: Hook  (1991)
ID: 445, User: 32, Conv: 3651, Movie: Old Yeller  (1957)
ID: 446, User: 32, Conv: 3651, Movie: The Champ  (1979)
ID: 447, User: 32, Conv: 3663, Movie: Tombstone  (1993)
ID: 448, User: 32, Conv: 4565, Movie: The Lost World: Jurassic Park (1997)
ID: 449, User: 32, Conv: 4565, Movie: Dinosaur  (2000)
ID: 450, User: 32, Conv: 4565, Movie: Gremlins (1984)
ID: 451, User: 32, Conv: 4577, Movie: Black Christmas  (2006)
ID: 452, User: 32, Conv: 4577, Movie: I Know What You Did Last Summer (1997)
ID: 453, User: 32, Conv: 4577, Movie: House of Wax  (2005)
ID: 454, User: 32, Conv: 4580, Movie: Naked  (2013)
ID: 455, User: 32, Conv: 4580, Movie: The Majestic  (2001)
ID: 456, User: 35, Conv: 1402, Movie: Seven  (1995)
ID: 457, User: 35, Conv: 1402, Movie: Primal Fear  (1996)
ID: 458, User: 35, Conv: 1402, Movie: P2  (2007)
ID: 459, User: 35, Conv: 1403, Movie: Saw  (2004)
ID: 460, User: 35, Conv: 1403, Movie: The Conjuring (2013)
ID: 461, User: 35, Conv: 1403, Movie: The Sixth Sense (1999)
ID: 462, User: 35, Conv: 8821, Movie: The Blind Side  (2009)
ID: 463, User: 35, Conv: 8821, Movie: Wonder  (2017)
ID: 464, User: 35, Conv: 8821, Movie: Gifted  (2017)
ID: 465, User: 35, Conv: 8821, Movie: The Green Mile  (1999)
ID: 466, User: 35, Conv: 10041, Movie: Bruce Almighty (2003)
ID: 467, User: 35, Conv: 10048, Movie: It  (2017)
ID: 468, User: 35, Conv: 10048, Movie: It Follows (2014)
ID: 469, User: 35, Conv: 10048, Movie: Hellraiser (1987)
ID: 470, User: 35, Conv: 10644, Movie: To Kill a Mockingbird  (1962)
ID: 471, User: 35, Conv: 10644, Movie: Willy Wonka & the Chocolate Factory (1971)
ID: 472, User: 35, Conv: 10644, Movie: The Thing  (1982)
ID: 473, User: 35, Conv: 10644, Movie: The Babadook (2014)
ID: 474, User: 35, Conv: 10644, Movie: Get Out (2017)
ID: 475, User: 35, Conv: 10644, Movie: The Witch  (2015)
ID: 476, User: 35, Conv: 10644, Movie: The Secret of NIMH
ID: 477, User: 35, Conv: 10668, Movie: The Sixth Sense (1999)
ID: 478, User: 35, Conv: 10671, Movie: Cheaper by the Dozen  (2003)
ID: 479, User: 35, Conv: 10671, Movie: Pretty Woman (1990)
ID: 480, User: 35, Conv: 10671, Movie: The Incredibles (2004)
ID: 481, User: 35, Conv: 10671, Movie: The Silence of the Lambs  (1991)
ID: 482, User: 35, Conv: 10671, Movie: Kiss the Girls  (1997)
ID: 483, User: 35, Conv: 10671, Movie: The Shining  (1980)
ID: 484, User: 35, Conv: 10671, Movie: It (1990)
ID: 485, User: 35, Conv: 10671, Movie: Carrie  (1976)
ID: 486, User: 35, Conv: 11823, Movie: Death Wish 
ID: 487, User: 35, Conv: 13172, Movie: It  (2017)
ID: 488, User: 35, Conv: 13172, Movie: Carrie  (2013)
ID: 489, User: 35, Conv: 13175, Movie: Pride & Prejudice  (2005)
ID: 490, User: 35, Conv: 13175, Movie: Meet the Fockers (2004)
ID: 491, User: 35, Conv: 13175, Movie: Sense and Sensibility  (1995)
ID: 492, User: 35, Conv: 13175, Movie: Mansfield Park  (1999)
ID: 493, User: 35, Conv: 13175, Movie: One Flew Over the Cuckoo's Nest  (1975)
ID: 494, User: 35, Conv: 13188, Movie: Van Helsing  (2004)
ID: 495, User: 35, Conv: 14763, Movie: The Conjuring 
ID: 496, User: 35, Conv: 14763, Movie: Paranormal Activity: The Marked Ones (2014)
ID: 497, User: 35, Conv: 14763, Movie: Insidious 
ID: 498, User: 35, Conv: 14763, Movie: The Sixth Sense (1999)
ID: 499, User: 35, Conv: 14767, Movie: City of God  (2011)
ID: 500, User: 35, Conv: 14767, Movie: Little Miss Sunshine (2006)
ID: 501, User: 35, Conv: 14767, Movie: Signs  (2008)
ID: 502, User: 35, Conv: 14898, Movie: Get Out (2017)
ID: 503, User: 35, Conv: 14898, Movie: Prisoners  (2013)
ID: 504, User: 35, Conv: 14898, Movie: Taken  (2008)
ID: 505, User: 35, Conv: 14898, Movie: Sicario  (2015)
ID: 506, User: 35, Conv: 15674, Movie: 2016: Obama's America (2012)
ID: 507, User: 35, Conv: 15674, Movie: Honey, I Shrunk the Kids (1989)
ID: 508, User: 35, Conv: 15674, Movie: Sweet Home Alabama  (2002)
ID: 509, User: 35, Conv: 15679, Movie: License to Drive (1988)
ID: 510, User: 35, Conv: 15679, Movie: Back to the Future (1985)
ID: 511, User: 35, Conv: 15679, Movie: Little Shop of Horrors  (1986)
ID: 512, User: 35, Conv: 15951, Movie: The Sixth Sense (1999)
ID: 513, User: 35, Conv: 15951, Movie: The Sixth (1981)
ID: 514, User: 35, Conv: 15951, Movie: The Time Machine  (2002)
ID: 515, User: 35, Conv: 15951, Movie: The Matrix (1999)
ID: 516, User: 35, Conv: 15951, Movie: The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)
ID: 517, User: 35, Conv: 15952, Movie: Annabelle 2 (2017)
ID: 518, User: 35, Conv: 15952, Movie: It  (2017)
ID: 519, User: 35, Conv: 15952, Movie: Get Out (2017)
ID: 520, User: 35, Conv: 15952, Movie: The Conjuring 2 (2016)
ID: 521, User: 35, Conv: 15952, Movie: Insidious  (2011)
ID: 522, User: 35, Conv: 15968, Movie: The Sixth Sense (1999)
ID: 523, User: 35, Conv: 15994, Movie: The Notebook (2004)
ID: 524, User: 35, Conv: 15994, Movie: How to Lose a Guy in 10 Days (2003)
ID: 525, User: 35, Conv: 15994, Movie: Steel Magnolias (1989)
ID: 526, User: 35, Conv: 15999, Movie: Get Out (2017)
ID: 527, User: 35, Conv: 15999, Movie: The Circle  (2017)
ID: 528, User: 35, Conv: 15999, Movie: Taken  (2008)
ID: 529, User: 35, Conv: 15999, Movie: Happy Death Day  (2017)
ID: 530, User: 35, Conv: 15999, Movie: The Shawshank Redemption (1994)
ID: 531, User: 35, Conv: 15999, Movie: American History X (1998)
ID: 532, User: 35, Conv: 15999, Movie: Jason Bourne  (2016)
ID: 533, User: 35, Conv: 15999, Movie: Southpaw  (2015)
ID: 534, User: 35, Conv: 16001, Movie: As Good as It Gets (1997)
ID: 535, User: 35, Conv: 16001, Movie: A Beautiful Mind  (2001)
ID: 536, User: 35, Conv: 16001, Movie: Kill Bill: Volume 1 (2003)
ID: 537, User: 35, Conv: 16001, Movie: Good Will Hunting (1997)
ID: 538, User: 35, Conv: 16001, Movie: Atomic Blonde (2017)
ID: 539, User: 35, Conv: 16002, Movie: Mystic River  (2003)
ID: 540, User: 35, Conv: 16002, Movie: The Shawshank Redemption (1994)
ID: 541, User: 35, Conv: 16002, Movie: Castaway  (1986)
ID: 542, User: 35, Conv: 16002, Movie: A Time to Kill  (1996)
ID: 543, User: 35, Conv: 16022, Movie: Tom and Huck (1995)
ID: 544, User: 35, Conv: 16022, Movie: Zorro  (1975)
ID: 545, User: 35, Conv: 16022, Movie: Indiana Jones 
ID: 546, User: 35, Conv: 16565, Movie: The Sixth Sense (1999)
ID: 547, User: 35, Conv: 16565, Movie: Insidious  (2011)
ID: 548, User: 35, Conv: 16565, Movie: The Wailing  (2016)
ID: 549, User: 35, Conv: 16567, Movie: Arrival  (2016)
ID: 550, User: 35, Conv: 16567, Movie: Hacksaw Ridge
ID: 551, User: 35, Conv: 16567, Movie: The Girl on the Train  (2016)
ID: 552, User: 35, Conv: 16567, Movie: The Girl with the Dragon Tattoo  (2011)
ID: 553, User: 35, Conv: 16570, Movie: Mystic River  (2003)
ID: 554, User: 35, Conv: 16570, Movie: Stir of Echoes (1999)
ID: 555, User: 35, Conv: 16571, Movie: Jane  (1915)
ID: 556, User: 35, Conv: 16571, Movie: Dawson City: Frozen Time (2016)
ID: 557, User: 35, Conv: 16571, Movie: Casting JonBenet (2017)
ID: 558, User: 35, Conv: 16571, Movie: O.J.: Made in America
ID: 559, User: 35, Conv: 16571, Movie: A Plastic Ocean (2016)
ID: 560, User: 35, Conv: 16573, Movie: 48 Hrs. (1982)
ID: 561, User: 35, Conv: 16573, Movie: Rocky  (2013)
ID: 562, User: 35, Conv: 16573, Movie: Rambo  (2012)
ID: 563, User: 35, Conv: 16573, Movie: The Terminator (1984)
ID: 564, User: 35, Conv: 16579, Movie: The Lost Boys (1987)
ID: 565, User: 35, Conv: 16579, Movie: The Outsiders  (1983)
ID: 566, User: 37, Conv: 661, Movie: A Fistful of Dollars (1964)
ID: 567, User: 37, Conv: 661, Movie: Predator 
ID: 568, User: 37, Conv: 925, Movie: The Sixth Sense (1999)
ID: 569, User: 37, Conv: 925, Movie: Rosemary's Baby  (1968)
ID: 570, User: 37, Conv: 938, Movie: Changeling  (2008)
ID: 571, User: 37, Conv: 938, Movie: Cold Mountain  (2003)
ID: 572, User: 37, Conv: 938, Movie: Cast Away (2000)
ID: 573, User: 37, Conv: 938, Movie: Forrest Gump (1994)
ID: 574, User: 37, Conv: 945, Movie: 2001: A Space Odyssey  (1968)
ID: 575, User: 37, Conv: 945, Movie: A Clockwork Orange  (1971)
ID: 576, User: 37, Conv: 945, Movie: Barry Lyndon (1975)
ID: 577, User: 37, Conv: 1513, Movie: Child's Play  (1988)
ID: 578, User: 37, Conv: 1513, Movie: Abbott and Costello Meet Frankenstein (1948)
ID: 579, User: 37, Conv: 2710, Movie: The Exorcist  (1973)
ID: 580, User: 37, Conv: 2710, Movie: The Thing  (1982)
ID: 581, User: 37, Conv: 2710, Movie: Cape Fear  (1991)
ID: 582, User: 37, Conv: 2714, Movie: The Exorcist  (1973)
ID: 583, User: 37, Conv: 2737, Movie: Jaws  (1975)
ID: 584, User: 37, Conv: 2767, Movie: The Exorcist  (1973)
ID: 585, User: 37, Conv: 2783, Movie: Children of the Corn  (1984)
ID: 586, User: 37, Conv: 2783, Movie: May  (2002)
ID: 587, User: 37, Conv: 2783, Movie: Mama  (2013)
ID: 588, User: 37, Conv: 2785, Movie: The Shining  (1980)
ID: 589, User: 37, Conv: 2788, Movie: True Lies (1994)
ID: 590, User: 37, Conv: 2788, Movie: The Last Stand  (2013)
ID: 591, User: 37, Conv: 2788, Movie: Last Action Hero (1993)
ID: 592, User: 37, Conv: 2795, Movie: The Stranger  (2010)
ID: 593, User: 37, Conv: 2795, Movie: It  (2017)
ID: 594, User: 37, Conv: 2795, Movie: Jaws  (1975)
ID: 595, User: 37, Conv: 2798, Movie: The Thing  (1982)
ID: 596, User: 37, Conv: 2798, Movie: Bride of Chucky (1998)
ID: 597, User: 37, Conv: 2800, Movie: John Wick: Chapter 2 (2017)
ID: 598, User: 37, Conv: 2800, Movie: Die Hard (1988)
ID: 599, User: 37, Conv: 2800, Movie: Armageddon  (1997)
ID: 600, User: 37, Conv: 2800, Movie: Men in Black  (1997)
ID: 601, User: 37, Conv: 2800, Movie: Big Trouble in Little China (1986)
ID: 602, User: 37, Conv: 2806, Movie: They Live (1988)
ID: 603, User: 37, Conv: 2812, Movie: Jumanji  (2017)
ID: 604, User: 37, Conv: 2812, Movie: The Mountain Between Us (2017)
ID: 605, User: 37, Conv: 2812, Movie: The Thinning
ID: 606, User: 37, Conv: 2817, Movie: Carrie  (1976)
ID: 607, User: 37, Conv: 2817, Movie: Ring  (1998)
ID: 608, User: 37, Conv: 2817, Movie: Jason X (2001)
ID: 609, User: 37, Conv: 2817, Movie: Freddy vs. Jason (2003)
ID: 610, User: 37, Conv: 2938, Movie: Four Brothers  (2005)
ID: 611, User: 37, Conv: 2938, Movie: Thank You for Your Service  (2016)
ID: 612, User: 37, Conv: 2938, Movie: Heist  (2015)
ID: 613, User: 37, Conv: 3125, Movie: Cloverfield (2008)
ID: 614, User: 37, Conv: 3125, Movie: 10 Cloverfield Lane (2016)
ID: 615, User: 37, Conv: 3125, Movie: The Texas Chain Saw Massacre (1974)
ID: 616, User: 37, Conv: 3125, Movie: The Texas Chainsaw Massacre: The Beginning (2006)
ID: 617, User: 37, Conv: 3125, Movie: Friday the 13th  (1980)
ID: 618, User: 37, Conv: 3125, Movie: Halloween  (1978)
ID: 619, User: 37, Conv: 3127, Movie: Hellraiser (1987)
ID: 620, User: 37, Conv: 3137, Movie: The Cabin in the Woods
ID: 621, User: 37, Conv: 3137, Movie: The Ruins  (2008)
ID: 622, User: 37, Conv: 3805, Movie: Jigsaw (2017)
ID: 623, User: 37, Conv: 3805, Movie: Saw  (2004)
ID: 624, User: 37, Conv: 3805, Movie: Happy Death Day  (2017)
ID: 625, User: 37, Conv: 3805, Movie: Groundhog Day  (1993)
ID: 626, User: 37, Conv: 3805, Movie: It  (2017)
ID: 627, User: 37, Conv: 3818, Movie: The Terminator (1984)
ID: 628, User: 37, Conv: 3875, Movie: The Exorcist  (1973)
ID: 629, User: 37, Conv: 3886, Movie: Grown Ups 2 (2013)
ID: 630, User: 37, Conv: 3886, Movie: Dirty Grandpa (2016)
ID: 631, User: 37, Conv: 3886, Movie: Bad Moms (2016)
ID: 632, User: 37, Conv: 3886, Movie: A Bad Moms Christmas (2017)
ID: 633, User: 37, Conv: 3886, Movie: Mr. Mom (1983)
ID: 634, User: 37, Conv: 3889, Movie: Django Unchained (2012)
ID: 635, User: 37, Conv: 3889, Movie: Reservoir Dogs (1992)
ID: 636, User: 37, Conv: 3889, Movie: 12 Monkeys (1995)
ID: 637, User: 37, Conv: 3889, Movie: Brazil  (1985)
ID: 638, User: 37, Conv: 3889, Movie: Cannibal! The Musical (1993)
ID: 639, User: 37, Conv: 3909, Movie: It  (2017)
ID: 640, User: 37, Conv: 3909, Movie: It (1990)
ID: 641, User: 37, Conv: 3909, Movie: Jigsaw (2017)
ID: 642, User: 37, Conv: 3909, Movie: Insidious  (2010)
ID: 643, User: 37, Conv: 3925, Movie: The Exorcist  (1973)
ID: 644, User: 37, Conv: 3925, Movie: The Shining  (1980)
ID: 645, User: 37, Conv: 3959, Movie: Friday the 13th  (1980)
ID: 646, User: 37, Conv: 3962, Movie: The Terminator (1984)
ID: 647, User: 37, Conv: 4047, Movie: The Exorcist  (1973)
ID: 648, User: 37, Conv: 4060, Movie: RoboCop (1987)
ID: 649, User: 37, Conv: 4060, Movie: Demolition Man  (1993)
ID: 650, User: 37, Conv: 4060, Movie: Speed  (1994)
ID: 651, User: 37, Conv: 4062, Movie: A Nightmare on Elm Street (1984)
ID: 652, User: 37, Conv: 4062, Movie: It (1990)
ID: 653, User: 37, Conv: 4062, Movie: Scream  (1996)
ID: 654, User: 39, Conv: 4888, Movie: I Am Thor (2015)
ID: 655, User: 39, Conv: 5023, Movie: Due Date
ID: 656, User: 39, Conv: 5023, Movie: The Waterboy (1998)
ID: 657, User: 39, Conv: 5104, Movie: Twilight  (2008)
ID: 658, User: 39, Conv: 5104, Movie: The Lord of the Rings 
ID: 659, User: 39, Conv: 5150, Movie: Captain America: Civil War (2016)
ID: 660, User: 39, Conv: 5150, Movie: Justice League  (2017)
ID: 661, User: 39, Conv: 5186, Movie: Hercules  (1997)
ID: 662, User: 39, Conv: 5186, Movie: San Andreas  (2015)
ID: 663, User: 39, Conv: 5186, Movie: All Dogs Go to Heaven
ID: 664, User: 39, Conv: 5192, Movie: Ice Age  (2002)
ID: 665, User: 39, Conv: 5192, Movie: Madagascar  (2005)
ID: 666, User: 39, Conv: 5345, Movie: Transformers  (2007)
ID: 667, User: 39, Conv: 5345, Movie: Transformers: Dark of the Moon (2011)
ID: 668, User: 39, Conv: 5485, Movie: Guardians of the Galaxy  (2014)
ID: 669, User: 39, Conv: 5485, Movie: The Avengers  (2012)
ID: 670, User: 39, Conv: 5485, Movie: Fantastic Four  (2015)
ID: 671, User: 39, Conv: 5487, Movie: Star Wars: Episode VIII – The Last Jedi (2017)
ID: 672, User: 39, Conv: 5487, Movie: Star Wars: The Force Awakens (2015)
ID: 673, User: 39, Conv: 5489, Movie: The Babadook (2014)
ID: 674, User: 39, Conv: 5602, Movie: Iron Man 2 (2010)
ID: 675, User: 39, Conv: 5602, Movie: Production of Avengers: Infinity War and the untitled Avengers sequel
ID: 676, User: 39, Conv: 5602, Movie: Murder on the Orient Express (2017)
ID: 677, User: 39, Conv: 6068, Movie: Coco  (2017)
ID: 678, User: 39, Conv: 6068, Movie: Jumanji  (2017)
ID: 679, User: 39, Conv: 6068, Movie: Three Billboards Outside Ebbing, Missouri (2017)
ID: 680, User: 39, Conv: 6079, Movie: The Hateful Eight (2015)
ID: 681, User: 39, Conv: 7022, Movie: It  (2017)
ID: 682, User: 39, Conv: 7022, Movie: The Notebook (2013)
ID: 683, User: 39, Conv: 7022, Movie: Freddy vs. Jason (2003)
ID: 684, User: 39, Conv: 7081, Movie: Final Destination 5 (2011)
ID: 685, User: 39, Conv: 7086, Movie: The Thin Blue Line  (1988)
ID: 686, User: 39, Conv: 7340, Movie: Thor: Ragnarok (2017)
ID: 687, User: 39, Conv: 7340, Movie: San Andreas  (2015)
ID: 688, User: 39, Conv: 7340, Movie: 2012  (2009)
ID: 689, User: 39, Conv: 7340, Movie: Train  (2008)
ID: 690, User: 39, Conv: 7642, Movie: The Lord of the Rings: The Fellowship of the Ring (2001)
ID: 691, User: 39, Conv: 7726, Movie: Winchester (2018)
ID: 692, User: 39, Conv: 7726, Movie: Insidious: Chapter 4 (2018)
ID: 693, User: 39, Conv: 7726, Movie: Midnight Sun  (2014)
ID: 694, User: 39, Conv: 7760, Movie: The Conjuring 2 (2016)
ID: 695, User: 39, Conv: 7760, Movie: The Cabin in the Woods
ID: 696, User: 39, Conv: 7760, Movie: Maximum Overdrive (1986)
ID: 697, User: 39, Conv: 7769, Movie: Network  (1976)
ID: 698, User: 39, Conv: 7769, Movie: This Is the End (2013)
ID: 699, User: 39, Conv: 7837, Movie: Mother! (2017)
ID: 700, User: 39, Conv: 7837, Movie: The Shining  (1980)
ID: 701, User: 39, Conv: 8028, Movie: Star Trek Beyond (2016)
ID: 702, User: 39, Conv: 8028, Movie: Star!  (1968)
ID: 703, User: 45, Conv: 1186, Movie: Good Will Hunting (1997)
ID: 704, User: 45, Conv: 1186, Movie: Unforgiven (1992)
ID: 705, User: 45, Conv: 1186, Movie: Alien  (1979)
ID: 706, User: 45, Conv: 6962, Movie: Split (2017)
ID: 707, User: 45, Conv: 6962, Movie: What Lies Beneath (2000)
ID: 708, User: 45, Conv: 6962, Movie: A Nightmare on Elm Street (1984)
ID: 709, User: 45, Conv: 6977, Movie: Scream  (1996)
ID: 710, User: 45, Conv: 6977, Movie: What Lies Beneath (2000)
ID: 711, User: 45, Conv: 6977, Movie: Jumanji (1995)
ID: 712, User: 45, Conv: 8019, Movie: Ronin  (1998)
ID: 713, User: 45, Conv: 8019, Movie: A Simple Plan  (1998)
ID: 714, User: 45, Conv: 8019, Movie: The Equalizer  (2014)
ID: 715, User: 45, Conv: 8155, Movie: Insidious  (2010)
ID: 716, User: 45, Conv: 8155, Movie: Insidious: Chapter 4 (2018)
ID: 717, User: 45, Conv: 8155, Movie: Mother! (2017)
ID: 718, User: 45, Conv: 8155, Movie: Psycho  (1960)
ID: 719, User: 45, Conv: 8404, Movie: Rent  (2005)
ID: 720, User: 45, Conv: 8404, Movie: Grease 2 (1982)
ID: 721, User: 45, Conv: 9022, Movie: A Walk to Remember (2002)
ID: 722, User: 45, Conv: 9022, Movie: Wonder  (2017)
ID: 723, User: 45, Conv: 9027, Movie: Split (2017)
ID: 724, User: 45, Conv: 9027, Movie: Faces in the Crowd  (2011)
ID: 725, User: 45, Conv: 9030, Movie: Mystic River  (2003)
ID: 726, User: 45, Conv: 9030, Movie: The Boondock Saints (1999)
ID: 727, User: 45, Conv: 9030, Movie: The Boondock Saints II: All Saints Day (2009)
ID: 728, User: 45, Conv: 9033, Movie: Mrs. Doubtfire (1993)
ID: 729, User: 45, Conv: 9033, Movie: Ladybugs  (1992)
ID: 730, User: 45, Conv: 9358, Movie: Annabelle  (2014)
ID: 731, User: 45, Conv: 9358, Movie: Scream  (1996)
ID: 732, User: 45, Conv: 9358, Movie: The Worst of Faces of Death (1987)
ID: 733, User: 45, Conv: 9358, Movie: Cult of Chucky (2017)
ID: 734, User: 45, Conv: 9364, Movie: Two Brothers (2004)
ID: 735, User: 45, Conv: 9364, Movie: Good Will Hunting (1997)
ID: 736, User: 45, Conv: 9364, Movie: Four Brothers  (2005)
ID: 737, User: 45, Conv: 9364, Movie: A Guide to Recognizing Your Saints (2006)
ID: 738, User: 45, Conv: 9364, Movie: A Bronx Tale (1993)
ID: 739, User: 45, Conv: 9752, Movie: Pay It Forward  (2000)
ID: 740, User: 45, Conv: 9752, Movie: Schindler's List (1993)
ID: 741, User: 45, Conv: 9752, Movie: Saving Private Ryan (1998)
ID: 742, User: 45, Conv: 9752, Movie: Jerry Maguire (1996)
ID: 743, User: 45, Conv: 9761, Movie: Taken  (2008)
ID: 744, User: 45, Conv: 9761, Movie: The Man in the Iron Mask  (1985)
ID: 745, User: 45, Conv: 9761, Movie: King of Hearts  (1966)
ID: 746, User: 45, Conv: 9764, Movie: The Danish Girl  (2015)
ID: 747, User: 45, Conv: 9764, Movie: The Theory of Everything  (2006)
ID: 748, User: 45, Conv: 9764, Movie: Sweeney Todd: The Demon Barber of Fleet Street  (2007)
ID: 749, User: 45, Conv: 9770, Movie: Max Payne  (2008)
ID: 750, User: 45, Conv: 9770, Movie: Edges of Darkness (2008)
ID: 751, User: 45, Conv: 9770, Movie: Hello Herman (2012)
ID: 752, User: 45, Conv: 10092, Movie: The Baader Meinhof Complex (2008)
ID: 753, User: 45, Conv: 10093, Movie: Jason X (2001)
